stock, date, compound score
GOOG,2015-02-13,0.12765
GOOG,2015-02-14,0.0
GOOG,2015-02-15,0.24923333333333333
GOOG,2015-02-16,-0.10195000000000003
GOOG,2015-02-17,0.09575
GOOG,2015-02-18,0.0899
GOOG,2015-02-19,0.0
GOOG,2015-02-20,0.15293333333333334
GOOG,2015-02-21,0.29375
GOOG,2015-02-23,-0.0702
GOOG,2015-02-24,-0.0198625
GOOG,2015-02-25,0.019100000000000002
GOOG,2015-02-26,0.0584952380952381
GOOG,2015-02-27,0.10331818181818182
GOOG,2015-02-28,0.12248
GOOG,2015-03-01,0.152875
GOOG,2015-03-02,-0.007227272727272734
GOOG,2015-03-03,0.1360142857142857
GOOG,2015-03-04,0.1535125
GOOG,2015-03-05,0.1101
GOOG,2015-03-06,0.12498000000000001
GOOG,2015-03-07,-0.3182
GOOG,2015-03-09,0.4939
GOOG,2015-03-10,0.07821666666666667
GOOG,2015-03-11,0.11859166666666669
GOOG,2015-03-12,0.12726666666666667
GOOG,2015-03-13,0.30992000000000003
GOOG,2015-03-14,0.213775
GOOG,2015-03-15,0.0
GOOG,2015-03-16,0.2202
GOOG,2015-03-17,0.021044444444444445
GOOG,2015-03-18,0.0
GOOG,2015-03-19,0.044477777777777776
GOOG,2015-03-20,-0.041666666666666664
GOOG,2015-03-21,0.1726
GOOG,2015-03-22,0.2868
GOOG,2015-03-24,0.10794444444444445
GOOG,2015-03-25,0.13934444444444444
GOOG,2015-03-26,0.10945714285714285
GOOG,2015-03-27,0.2587
GOOG,2015-03-28,0.22973333333333334
GOOG,2015-03-29,0.198775
GOOG,2015-03-30,0.19211250000000002
GOOG,2015-03-31,-0.03280000000000001
GOOG,2015-04-01,-0.016092857142857138
GOOG,2015-04-02,-0.09106666666666667
GOOG,2015-04-03,0.03672500000000001
GOOG,2015-04-04,0.14049999999999999
GOOG,2015-04-05,0.38854285714285713
GOOG,2015-04-06,0.013262499999999997
GOOG,2015-04-07,0.2983153846153846
GOOG,2015-04-08,0.19272857142857142
GOOG,2015-04-09,0.11322000000000002
GOOG,2015-04-10,0.0
GOOG,2015-04-11,0.3745
GOOG,2015-04-12,0.1996
GOOG,2015-04-13,0.6302700000000002
GOOG,2015-04-14,-0.045066666666666665
GOOG,2015-04-15,0.05199999999999999
GOOG,2015-04-16,-0.10423750000000001
GOOG,2015-04-17,0.0994
GOOG,2015-04-18,0.09092499999999999
GOOG,2015-04-19,0.13096666666666668
GOOG,2015-04-20,0.14404285714285714
GOOG,2015-04-21,0.18025000000000002
GOOG,2015-04-22,0.07733571428571429
GOOG,2015-04-23,0.0
GOOG,2015-04-24,0.3933090909090909
GOOG,2015-04-25,0.20299411764705882
GOOG,2015-04-26,-0.14811739130434787
GOOG,2015-04-27,0.1987363636363636
GOOG,2015-04-28,0.16449090909090908
GOOG,2015-04-29,0.4062333333333334
GOOG,2015-04-30,0.27847999999999995
GOOG,2015-05-01,0.19372499999999998
GOOG,2015-05-02,-0.06148571428571429
GOOG,2015-05-03,0.17637999999999998
GOOG,2015-05-04,-0.011400000000000002
GOOG,2015-05-05,0.26285555555555556
GOOG,2015-05-06,0.205225
GOOG,2015-05-07,0.26083333333333336
GOOG,2015-05-08,0.05303333333333333
GOOG,2015-05-09,0.27715
GOOG,2015-05-10,0.0
GOOG,2015-05-11,0.1879666666666667
GOOG,2015-05-12,0.1699909090909091
GOOG,2015-05-13,0.08915714285714287
GOOG,2015-05-14,0.0
GOOG,2015-05-15,-0.013013333333333332
GOOG,2015-05-16,0.1926875
GOOG,2015-05-17,0.13545714285714286
GOOG,2015-05-18,0.09664999999999999
GOOG,2015-05-19,0.148
GOOG,2015-05-20,0.1661
GOOG,2015-05-21,-0.05290999999999999
GOOG,2015-05-22,0.1569111111111111
GOOG,2015-05-23,0.0680125
GOOG,2015-05-24,0.21945
GOOG,2015-05-25,0.1337875
GOOG,2015-05-26,0.08931333333333334
GOOG,2015-05-27,0.10951538461538461
GOOG,2015-05-28,0.037872222222222224
GOOG,2015-05-29,0.07116666666666668
GOOG,2015-05-30,0.17020000000000002
GOOG,2015-05-31,0.14526
GOOG,2015-06-01,0.0703333333333333
GOOG,2015-06-02,0.087025
GOOG,2015-06-03,0.109725
GOOG,2015-06-04,0.08778
GOOG,2015-06-06,0.22077142857142862
GOOG,2015-06-07,0.08937999999999999
GOOG,2015-06-08,0.10909166666666666
GOOG,2015-06-09,0.1276357142857143
GOOG,2015-06-10,0.11127142857142858
GOOG,2015-06-11,0.10391000000000002
GOOG,2015-06-12,0.1456818181818182
GOOG,2015-06-13,0.0
GOOG,2015-06-14,0.376725
GOOG,2015-06-15,0.09788
GOOG,2015-06-16,0.13575
GOOG,2015-06-17,-0.08674
GOOG,2015-06-18,-0.11888571428571429
GOOG,2015-06-19,0.10969166666666667
GOOG,2015-06-20,0.23982857142857142
GOOG,2015-06-21,-0.040900000000000006
GOOG,2015-06-22,0.055999999999999994
GOOG,2015-06-24,0.21230000000000002
GOOG,2015-06-25,0.11508749999999998
GOOG,2015-06-26,0.28281666666666666
GOOG,2015-06-27,0.39225
GOOG,2015-06-28,-0.09916666666666667
GOOG,2015-06-29,0.09136666666666667
GOOG,2015-06-30,0.21933333333333335
GOOG,2015-07-01,0.177225
GOOG,2015-07-02,0.43198
GOOG,2015-07-03,0.1856
GOOG,2015-07-04,-0.21619999999999998
GOOG,2015-07-05,0.299775
GOOG,2015-07-06,0.3220125
GOOG,2015-07-07,0.03642500000000001
GOOG,2015-07-09,0.23770000000000002
GOOG,2015-07-10,0.33612000000000003
GOOG,2015-07-11,0.2773714285714286
GOOG,2015-07-12,0.04933333333333333
GOOG,2015-07-13,0.24610833333333335
GOOG,2015-07-14,0.12455625000000001
GOOG,2015-07-15,0.1700111111111111
GOOG,2015-07-16,0.029910344827586217
GOOG,2015-07-17,0.24282432432432435
GOOG,2015-07-18,0.19410625
GOOG,2015-07-19,0.22741666666666668
GOOG,2015-07-20,0.13144615384615385
GOOG,2015-07-21,0.20004444444444444
GOOG,2015-07-22,0.11992500000000002
GOOG,2015-07-23,0.018424999999999993
GOOG,2015-07-24,0.010400000000000001
GOOG,2015-07-25,0.12753636363636364
GOOG,2015-07-26,0.32735000000000003
GOOG,2015-07-27,0.04857142857142858
GOOG,2015-07-28,0.18660000000000002
GOOG,2015-07-29,0.1744666666666667
GOOG,2015-07-30,0.23504117647058823
GOOG,2015-07-31,0.3279714285714285
GOOG,2015-08-01,0.17273333333333332
GOOG,2015-08-02,-0.01943636363636364
GOOG,2015-08-03,0.06862727272727273
GOOG,2015-08-04,0.23157777777777777
GOOG,2015-08-05,0.22001250000000003
GOOG,2015-08-06,0.056009090909090904
GOOG,2015-08-07,0.2530941176470588
GOOG,2015-08-08,0.22177777777777782
GOOG,2015-08-09,0.17976666666666666
GOOG,2015-08-10,0.15938500000000003
GOOG,2015-08-11,0.20969354838709678
GOOG,2015-08-12,0.04223043478260869
GOOG,2015-08-13,0.20524285714285714
GOOG,2015-08-14,0.1901
GOOG,2015-08-17,-0.029099999999999997
GOOG,2015-08-18,0.13742727272727273
GOOG,2015-08-19,0.11583333333333334
GOOG,2015-08-20,0.056600000000000004
GOOG,2015-08-21,0.10212000000000002
GOOG,2015-08-22,0.0
GOOG,2015-08-23,-0.105375
GOOG,2015-08-24,0.236775
GOOG,2015-08-25,0.1178333333333333
GOOG,2015-08-26,0.14304999999999998
GOOG,2015-08-27,0.10981
GOOG,2015-08-28,0.0928
GOOG,2015-08-29,-0.10826666666666666
GOOG,2015-08-30,0.0393875
GOOG,2015-08-31,0.04291666666666666
GOOG,2015-09-01,-0.06741111111111112
GOOG,2015-09-02,0.05857142857142857
GOOG,2015-09-03,0.24370000000000003
GOOG,2015-09-04,-0.21075
GOOG,2015-09-05,0.00545000000000001
GOOG,2015-09-06,0.0
GOOG,2015-09-07,0.0
GOOG,2015-09-08,0.20935714285714283
GOOG,2015-09-09,0.0005499999999999984
GOOG,2015-09-10,0.08920714285714286
GOOG,2015-09-11,-0.03206666666666667
GOOG,2015-09-12,-0.0006666666666666673
GOOG,2015-09-13,0.37442499999999995
GOOG,2015-09-14,0.05032000000000001
GOOG,2015-09-15,0.375775
GOOG,2015-09-16,0.0341375
GOOG,2015-09-19,-0.1203
GOOG,2015-09-20,0.022933333333333333
GOOG,2015-09-21,-0.0651375
GOOG,2015-09-22,0.06743333333333333
GOOG,2015-09-23,0.19631666666666667
GOOG,2015-09-24,0.059199999999999996
GOOG,2015-09-25,0.13838571428571428
GOOG,2015-09-26,0.18300000000000002
GOOG,2015-09-27,0.266925
GOOG,2015-09-28,0.13255
GOOG,2015-09-29,0.13501666666666665
GOOG,2015-09-30,-0.026863636363636367
GOOG,2015-10-01,-0.0956
GOOG,2015-10-02,0.0362375
GOOG,2015-10-03,0.270525
GOOG,2015-10-04,-0.0239
GOOG,2015-10-05,0.156225
GOOG,2015-10-06,0.31245
GOOG,2015-10-07,-0.10167333333333332
GOOG,2015-10-08,0.045033333333333335
GOOG,2015-10-09,-0.0386
GOOG,2015-10-10,0.22666666666666668
GOOG,2015-10-11,0.3716
GOOG,2015-10-12,0.06923333333333333
GOOG,2015-10-13,0.015066666666666667
GOOG,2015-10-14,0.11601666666666666
GOOG,2015-10-15,0.15286666666666665
GOOG,2015-10-16,0.48845000000000005
GOOG,2015-10-17,0.2279
GOOG,2015-10-18,0.5381199999999999
GOOG,2015-10-20,0.11764999999999999
GOOG,2015-10-21,0.1463
GOOG,2015-10-22,0.12371875
GOOG,2015-10-23,0.24242800000000003
GOOG,2015-10-24,-0.0868375
GOOG,2015-10-25,0.19127999999999998
GOOG,2015-10-26,0.0649625
GOOG,2015-10-27,0.0
GOOG,2015-10-28,-0.09244999999999999
GOOG,2015-10-29,-0.14684666666666668
GOOG,2015-10-30,0.09845000000000001
GOOG,2015-10-31,-0.013881818181818157
GOOG,2015-11-01,0.41229999999999994
GOOG,2015-11-02,0.0668
GOOG,2015-11-03,-0.0011958333333333346
GOOG,2015-11-04,0.11206470588235294
GOOG,2015-11-05,0.07014615384615384
GOOG,2015-11-06,0.05971111111111111
GOOG,2015-11-07,0.08778333333333332
GOOG,2015-11-08,0.05938333333333332
GOOG,2015-11-09,0.06159
GOOG,2015-11-10,0.23478571428571432
GOOG,2015-11-11,0.1263875
GOOG,2015-11-12,-0.06391666666666668
GOOG,2015-11-13,-0.13117
GOOG,2015-11-14,0.0
GOOG,2015-11-15,0.07555
GOOG,2015-11-16,0.05202499999999999
GOOG,2015-11-17,0.03412857142857143
GOOG,2015-11-18,0.11636363636363636
GOOG,2015-11-19,-0.01008823529411765
GOOG,2015-11-20,0.1985833333333333
GOOG,2015-11-21,-0.12120000000000002
GOOG,2015-11-22,0.037957142857142856
GOOG,2015-11-23,0.16132
GOOG,2015-11-24,-0.09333333333333332
GOOG,2015-11-25,0.014888888888888889
GOOG,2015-11-26,0.07536
GOOG,2015-11-28,0.10115
GOOG,2015-11-29,0.13508333333333333
GOOG,2015-11-30,0.5474
GOOG,2015-12-01,0.18368
GOOG,2015-12-02,-0.0035285714285714204
GOOG,2015-12-03,0.05193333333333334
GOOG,2015-12-04,0.014630555555555555
GOOG,2015-12-05,0.0
GOOG,2015-12-06,-0.07885
GOOG,2015-12-07,-0.042260000000000006
GOOG,2015-12-08,-0.27115
GOOG,2015-12-09,0.07646666666666667
GOOG,2015-12-10,0.17776999999999998
GOOG,2015-12-11,-0.05296666666666667
GOOG,2015-12-12,0.368
GOOG,2015-12-13,0.044475
GOOG,2015-12-14,0.1594888888888889
GOOG,2015-12-17,0.0
GOOG,2015-12-20,0.3725333333333333
GOOG,2015-12-21,0.183625
GOOG,2015-12-22,-0.1022
GOOG,2015-12-23,0.2645125
GOOG,2015-12-24,-0.5994
GOOG,2015-12-25,0.09854
GOOG,2015-12-26,0.23835
GOOG,2015-12-27,0.1739
GOOG,2015-12-28,0.44015
GOOG,2015-12-29,-0.07473333333333333
GOOG,2015-12-30,0.04933333333333333
GOOG,2015-12-31,0.2173857142857143
HD,2014-01-01,-0.03423333333333333
HD,2014-01-03,0.0
HD,2014-01-06,0.4576
HD,2014-01-10,0.0
HD,2014-01-11,0.4019
HD,2014-01-14,0.3182
HD,2014-01-15,-0.0516
HD,2014-01-19,0.0
HD,2014-01-21,0.0
HD,2014-01-22,0.0
HD,2014-01-27,0.0
HD,2014-01-28,0.6369
HD,2014-01-29,0.0258
HD,2014-02-11,-0.125
HD,2014-02-12,0.0
HD,2014-02-13,0.0
HD,2014-02-14,0.0
HD,2014-02-15,0.0
HD,2014-02-18,0.0
HD,2014-02-19,-0.296
HD,2014-02-21,0.09106666666666667
HD,2014-02-22,0.0
HD,2014-02-23,-0.09106666666666667
HD,2014-02-24,0.4939
HD,2014-02-25,0.09175333333333334
HD,2014-02-26,-0.06357499999999999
HD,2014-02-27,0.9571
HD,2014-02-28,0.0513
HD,2014-03-03,-0.148
HD,2014-03-04,0.10115
HD,2014-03-05,0.4939
HD,2014-03-06,0.0
HD,2014-03-07,0.0
HD,2014-03-10,0.10115
HD,2014-03-11,0.0
HD,2014-03-12,-0.3818
HD,2014-03-14,0.6249
HD,2014-03-17,0.0
HD,2014-03-18,0.0
HD,2014-03-19,0.3612
HD,2014-03-21,0.25
HD,2014-03-22,0.0
HD,2014-03-24,0.4019
HD,2014-03-27,0.38915
HD,2014-04-01,0.0
HD,2014-04-02,0.5707
HD,2014-04-05,0.0
HD,2014-04-07,0.5719
HD,2014-04-08,-0.8271
HD,2014-04-09,0.3622
HD,2014-04-10,0.0
HD,2014-04-13,0.5106
HD,2014-04-14,0.6369
HD,2014-04-17,0.0
HD,2014-04-18,0.0
HD,2014-04-19,0.6249
HD,2014-04-21,0.0
HD,2014-04-22,0.082225
HD,2014-04-23,0.12896666666666667
HD,2014-04-24,0.76815
HD,2014-04-25,0.01466666666666667
HD,2014-04-28,0.064
HD,2014-04-29,0.0
HD,2014-04-30,0.0
HD,2014-05-01,0.0
HD,2014-05-04,0.0
HD,2014-05-05,0.0
HD,2014-05-06,0.12726666666666667
HD,2014-05-07,0.0
HD,2014-05-12,0.4404
HD,2014-05-16,0.4215
HD,2014-05-17,0.21230000000000002
HD,2014-05-19,-0.2202
HD,2014-05-20,0.028907142857142853
HD,2014-05-21,-0.2285
HD,2014-05-22,0.5106
HD,2014-05-23,-0.5023
HD,2014-05-24,0.6486
HD,2014-05-27,0.5707
HD,2014-05-28,-0.2732
HD,2014-05-29,0.0
HD,2014-05-30,-0.25
HD,2014-05-31,0.2222666666666667
HD,2014-06-03,0.0
HD,2014-06-04,0.0
HD,2014-06-05,0.0
HD,2014-06-07,0.5083666666666667
HD,2014-06-09,0.1525
HD,2014-06-10,0.0
HD,2014-06-11,0.48465
HD,2014-06-12,0.743
HD,2014-06-13,0.3715
HD,2014-06-15,0.2263
HD,2014-06-22,0.0
HD,2014-06-24,0.0
HD,2014-06-27,0.04500000000000001
HD,2014-06-28,0.836
HD,2014-06-29,-0.5106
HD,2014-06-30,0.765
HD,2014-07-01,0.20095
HD,2014-07-02,0.0
HD,2014-07-03,0.0
HD,2014-07-04,-0.1366
HD,2014-07-06,0.0
HD,2014-07-07,0.5106
HD,2014-07-08,0.3612
HD,2014-07-09,0.5574
HD,2014-07-11,-0.125
HD,2014-07-14,0.0
HD,2014-07-16,0.14546666666666666
HD,2014-07-17,-0.09106666666666667
HD,2014-07-20,0.0
HD,2014-07-21,0.21586666666666665
HD,2014-07-22,0.5106
HD,2014-07-23,0.418
HD,2014-07-24,0.11315
HD,2014-07-25,0.0
HD,2014-07-26,0.0
HD,2014-08-02,0.0
HD,2014-08-03,0.0
HD,2014-08-04,0.0
HD,2014-08-09,0.0772
HD,2014-08-12,0.0
HD,2014-08-13,0.0
HD,2014-08-15,0.0
HD,2014-08-18,0.0784
HD,2014-08-19,0.2170307692307692
HD,2014-08-20,0.18656666666666666
HD,2014-08-21,0.0
HD,2014-08-22,0.0
HD,2014-08-23,0.0
HD,2014-08-25,0.148
HD,2014-08-26,0.0
HD,2014-08-29,0.0
HD,2014-08-30,0.0
HD,2014-09-01,0.0
HD,2014-09-02,0.1544333333333333
HD,2014-09-03,0.23588
HD,2014-09-04,0.08808
HD,2014-09-07,-0.5106
HD,2014-09-08,0.0
HD,2014-09-09,-0.0472
HD,2014-09-10,0.0
HD,2014-09-11,0.2023
HD,2014-09-16,0.0
HD,2014-09-17,-0.2732
HD,2014-09-18,0.1822
HD,2014-09-20,0.01789999999999997
HD,2014-09-22,0.0
HD,2014-09-30,0.0
HD,2014-10-01,0.0
HD,2014-10-07,0.0
HD,2014-10-08,0.0
HD,2014-10-10,-0.5423
HD,2014-10-14,-0.21315
HD,2014-10-15,0.0
HD,2014-10-20,0.0
HD,2014-10-21,-0.28595
HD,2014-10-23,0.0
HD,2014-10-27,0.49
HD,2014-10-28,-0.20095
HD,2014-10-30,0.09106666666666667
HD,2014-10-31,0.6705
HD,2014-11-02,0.296
HD,2014-11-07,0.0
HD,2014-12-02,0.0
HD,2014-12-05,0.6249
HD,2014-12-07,0.7328
HD,2014-12-08,-0.1779
HD,2014-12-09,0.0
HD,2014-12-14,-0.3786
HD,2014-12-16,0.0
HD,2014-12-17,0.13915
HD,2014-12-24,0.4939
HD,2015-01-04,0.0
HD,2015-01-08,0.0
HD,2015-01-09,0.0
HD,2015-01-10,0.06743333333333333
HD,2015-01-13,0.4389
HD,2015-01-22,0.0
HD,2015-01-23,0.296
HD,2015-01-24,0.0
HD,2015-01-27,0.0
HD,2015-01-28,0.0386
HD,2015-01-30,0.0
HD,2015-01-31,0.0
HD,2015-02-03,0.7184
HD,2015-02-04,0.0
HD,2015-02-05,0.08449999999999998
HD,2015-02-06,-0.1366
HD,2015-02-07,0.27115
HD,2015-02-09,0.6249
HD,2015-02-10,0.0
HD,2015-02-11,0.2023
HD,2015-02-12,0.0
HD,2015-02-13,-0.1971333333333333
HD,2015-02-15,0.0
HD,2015-02-16,0.6597
HD,2015-02-21,0.0
HD,2015-02-23,0.37855
HD,2015-02-24,0.08845625
HD,2015-02-25,0.28748
HD,2015-02-26,0.3454
HD,2015-02-28,0.0
HD,2015-03-01,0.0
HD,2015-03-03,0.0
HD,2015-03-04,-0.1366
HD,2015-03-06,0.0
HD,2015-03-07,0.148
HD,2015-03-11,-0.2732
HD,2015-03-13,0.0
HD,2015-03-14,0.0
HD,2015-03-17,-0.09106666666666667
HD,2015-03-19,0.0
HD,2015-03-20,0.2287
HD,2015-03-21,-0.2732
HD,2015-03-22,-0.2732
HD,2015-03-26,0.148
HD,2015-03-27,-0.5267
HD,2015-03-30,0.34
HD,2015-03-31,0.0
HD,2015-04-01,0.0
HD,2015-04-04,-0.2732
HD,2015-04-05,0.0
HD,2015-04-07,0.0
HD,2015-04-08,0.0
HD,2015-04-09,-0.5267
HD,2015-04-14,0.2202
HD,2015-04-15,0.43335
HD,2015-04-16,-0.5267
HD,2015-04-17,-0.34
HD,2015-04-21,0.0
HD,2015-04-28,0.008700000000000013
HD,2015-05-01,0.148
HD,2015-05-04,-0.064
HD,2015-05-07,0.5615000000000001
HD,2015-05-08,0.0
HD,2015-05-09,-0.2732
HD,2015-05-11,0.0
HD,2015-05-13,0.0
HD,2015-05-14,-0.3182
HD,2015-05-15,0.0
HD,2015-05-16,0.0
HD,2015-05-17,0.037
HD,2015-05-18,-0.039028571428571426
HD,2015-05-19,0.296
HD,2015-05-20,-0.2997
HD,2015-05-21,-0.1366
HD,2015-05-22,0.0
HD,2015-05-23,0.09866666666666667
HD,2015-05-25,0.0
HD,2015-05-26,0.296
HD,2015-05-27,0.0
HD,2015-05-28,0.3147333333333333
HD,2015-05-29,0.148
HD,2015-05-31,0.0
HD,2015-06-01,-0.05767499999999999
HD,2015-06-03,0.0
HD,2015-06-08,0.0
HD,2015-06-09,0.0
HD,2015-06-10,0.026766666666666678
HD,2015-06-11,0.148
HD,2015-06-12,0.26335
HD,2015-06-15,0.0
HD,2015-06-16,0.3084
HD,2015-06-17,-0.1591
HD,2015-06-18,0.1532666666666667
HD,2015-06-19,0.19733333333333333
HD,2015-06-20,0.0
HD,2015-06-21,0.0
HD,2015-06-24,0.0
HD,2015-06-25,0.4609
HD,2015-06-28,0.0
HD,2015-06-29,0.0
HD,2015-06-30,-0.3548
HD,2015-07-01,0.027374999999999997
HD,2015-07-03,-0.2732
HD,2015-07-04,0.0
HD,2015-07-05,0.0
HD,2015-07-07,0.0
HD,2015-07-10,0.0129
HD,2015-07-11,0.1453375
HD,2015-07-12,0.21423333333333336
HD,2015-07-14,0.34
HD,2015-07-15,0.0
HD,2015-07-16,0.44035
HD,2015-07-17,0.0
HD,2015-07-18,0.5845
HD,2015-07-19,0.5106
HD,2015-07-20,0.296
HD,2015-07-21,0.5707
HD,2015-07-22,0.11315
HD,2015-07-23,0.1741
HD,2015-07-24,0.21075
HD,2015-07-25,0.0
HD,2015-07-26,0.0
HD,2015-07-27,0.6705
HD,2015-07-30,-0.28595
HD,2015-07-31,0.10626666666666666
HD,2015-08-01,0.4588
HD,2015-08-02,0.1562
HD,2015-08-03,-0.025733333333333334
HD,2015-08-06,0.0
HD,2015-08-07,0.09866666666666667
HD,2015-08-10,0.3182
HD,2015-08-14,0.0
HD,2015-08-17,0.0
HD,2015-08-18,0.38242499999999996
HD,2015-08-19,0.18656666666666666
HD,2015-08-20,0.23763333333333336
HD,2015-08-21,-0.10363333333333331
HD,2015-08-24,0.18213333333333334
HD,2015-08-25,0.10743749999999999
HD,2015-08-26,0.0
HD,2015-08-27,0.20053333333333334
HD,2015-08-28,0.09866666666666667
HD,2015-08-29,0.2284
HD,2015-08-30,0.148
HD,2015-08-31,0.1741
HD,2015-09-01,-0.3597
HD,2015-09-02,0.0
HD,2015-09-07,0.0
HD,2015-09-08,0.10915
HD,2015-09-09,0.059199999999999996
HD,2015-09-10,0.29295
HD,2015-09-11,0.1341
HD,2015-09-12,-0.21075
HD,2015-09-13,0.5259
HD,2015-09-14,0.3818
HD,2015-09-19,0.2632
HD,2015-09-20,0.03259999999999999
HD,2015-09-21,0.296
HD,2015-09-22,0.6705
HD,2015-09-23,0.0
HD,2015-09-24,-0.2732
HD,2015-09-25,0.0043
HD,2015-09-26,0.0
HD,2015-09-27,0.16804
HD,2015-09-28,0.19733333333333333
HD,2015-09-29,0.13645555555555555
HD,2015-09-30,0.296
HD,2015-10-01,0.148
HD,2015-10-02,0.26546
HD,2015-10-05,0.0
HD,2015-10-07,0.296
HD,2015-10-08,0.0
HD,2015-10-09,0.0683
HD,2015-10-12,0.0
HD,2015-10-13,0.0
HD,2015-10-14,0.04485
HD,2015-10-15,0.30406
HD,2015-10-16,0.08685
HD,2015-10-17,0.0
HD,2015-10-18,-0.2732
HD,2015-10-21,-0.031766666666666665
HD,2015-10-22,0.6239
HD,2015-10-24,0.148
HD,2015-10-25,0.0
HD,2015-10-27,0.5106
HD,2015-10-28,0.064
HD,2015-10-29,0.0
HD,2015-10-30,0.0
HD,2015-10-31,0.20095
HD,2015-11-01,0.2083
HD,2015-11-03,-0.2553
HD,2015-11-04,0.0
HD,2015-11-06,0.29295
HD,2015-11-08,0.3483
HD,2015-11-09,0.0
HD,2015-11-11,0.0
HD,2015-11-12,0.41135
HD,2015-11-13,0.1909
HD,2015-11-16,0.059199999999999996
HD,2015-11-17,0.27969999999999995
HD,2015-11-18,0.0
HD,2015-11-19,0.09545
HD,2015-11-20,0.0
HD,2015-11-21,0.6705
HD,2015-11-22,0.0
HD,2015-11-23,0.0
HD,2015-11-24,0.33525
HD,2015-11-25,0.41411666666666663
HD,2015-11-26,0.38906666666666667
HD,2015-11-29,0.0
HD,2015-12-02,0.5267
HD,2015-12-03,0.005699999999999997
HD,2015-12-05,0.0
HD,2015-12-07,0.0
HD,2015-12-10,0.1712
HD,2015-12-11,0.296
HD,2015-12-12,0.09866666666666667
HD,2015-12-14,0.28459999999999996
HD,2015-12-20,0.6369
HD,2015-12-21,0.08895
HD,2015-12-22,0.0
HD,2015-12-23,0.074
HD,2015-12-24,0.0
HD,2015-12-25,0.4404
HD,2015-12-27,0.1806
HD,2015-12-29,0.0
HD,2015-12-30,0.0
HD,2015-12-31,0.0
HON,2014-01-05,0.0
HON,2014-01-13,0.0
HON,2014-01-24,0.51315
HON,2014-01-30,0.7003
HON,2014-02-07,0.0
HON,2014-02-08,0.0
HON,2014-02-11,0.0
HON,2014-02-13,0.0
HON,2014-02-15,0.0
HON,2014-02-16,0.0516
HON,2014-02-19,0.34
HON,2014-02-24,0.0
HON,2014-02-28,0.0
HON,2014-03-02,0.0
HON,2014-03-04,0.2732
HON,2014-03-05,0.12726666666666667
HON,2014-03-06,0.0772
HON,2014-03-10,0.0
HON,2014-03-13,0.6369
HON,2014-03-16,0.6597
HON,2014-03-17,0.5859
HON,2014-03-24,0.3182
HON,2014-04-04,0.6249
HON,2014-04-05,0.6249
HON,2014-04-08,0.31720000000000004
HON,2014-04-14,0.6369
HON,2014-04-15,0.0
HON,2014-04-17,0.0
HON,2014-04-18,0.0
HON,2014-04-20,0.6249
HON,2014-04-21,0.6249
HON,2014-04-23,0.0
HON,2014-04-25,0.7328
HON,2014-04-26,0.0
HON,2014-04-28,0.0
HON,2014-04-29,0.5719
HON,2014-04-30,0.6124
HON,2014-05-01,0.0
HON,2014-05-03,0.0
HON,2014-05-06,0.37293333333333334
HON,2014-05-07,0.17020000000000002
HON,2014-05-12,0.6369
HON,2014-05-13,0.5106
HON,2014-05-20,0.7717
HON,2014-05-22,0.6249
HON,2014-05-27,0.0
HON,2014-05-28,0.0
HON,2014-05-29,0.6808
HON,2014-06-01,0.0
HON,2014-06-05,0.0
HON,2014-06-07,0.35105000000000003
HON,2014-06-09,-0.4019
HON,2014-06-10,0.1531
HON,2014-06-19,0.0
HON,2014-06-20,0.0772
HON,2014-06-26,0.0
HON,2014-06-30,0.19734999999999997
HON,2014-07-02,0.0
HON,2014-07-04,0.0
HON,2014-07-06,0.4282333333333333
HON,2014-07-07,0.0
HON,2014-07-11,0.0
HON,2014-07-12,0.296
HON,2014-07-13,0.8271
HON,2014-07-14,0.0
HON,2014-07-15,0.0
HON,2014-07-18,0.1909
HON,2014-07-19,0.0
HON,2014-07-20,0.2906
HON,2014-07-21,0.7328
HON,2014-07-22,0.0
HON,2014-07-24,0.131675
HON,2014-07-25,0.0
HON,2014-07-29,0.0
HON,2014-08-05,0.296
HON,2014-08-13,0.7579
HON,2014-08-22,0.0
HON,2014-08-24,0.0
HON,2014-08-26,0.0
HON,2014-09-02,0.4754
HON,2014-10-10,0.0
HON,2014-10-17,0.7964
HON,2014-10-20,0.0
HON,2014-11-02,0.4019
HON,2014-11-26,0.0
HON,2014-12-03,0.0
HON,2014-12-04,0.4767
HON,2014-12-06,0.3612
HON,2014-12-07,0.0
HON,2014-12-09,0.0
HON,2014-12-14,0.0
HON,2014-12-15,-0.128
HON,2014-12-16,0.38033333333333336
HON,2014-12-17,-0.25
HON,2014-12-30,0.855
HON,2015-01-22,0.0
HON,2015-01-23,0.0
HON,2015-01-28,0.1909
HON,2015-01-29,0.1909
HON,2015-02-03,0.0
HON,2015-02-05,-0.2732
HON,2015-02-06,-0.2732
HON,2015-02-07,0.1779
HON,2015-02-09,0.0
HON,2015-02-14,0.0
HON,2015-02-17,0.0
HON,2015-02-18,0.5719
HON,2015-02-20,0.0
HON,2015-02-23,0.0
HON,2015-03-07,0.0
HON,2015-03-10,0.0
HON,2015-03-16,0.0386
HON,2015-03-19,0.0
HON,2015-03-20,0.0
HON,2015-03-22,0.0
HON,2015-03-23,0.4404
HON,2015-03-27,0.0
HON,2015-04-02,0.2481
HON,2015-04-04,-0.4215
HON,2015-04-13,0.0
HON,2015-04-14,0.0
HON,2015-04-17,0.01806
