level_0,level_1,Date,Open,High,Low,Close,Adj Close,Volume,compound score
KO,191,2014-12-19,-0.01038,0.086402,0.095361,0.072323,-0.405491,24009500.0,0.0
KO,192,2014-12-18,0.020217,0.093218,0.107059,0.090345,0.774112,18030700.0,0.0
KO,193,2014-12-17,0.02872,0.086465,0.121928,0.084853,1.069001,20223900.0,0.0481333333333333
KO,194,2014-12-16,-0.004437,0.075226,0.104915,0.064527,-0.165879,23475400.0,0.4723
KO,195,2014-12-15,-0.008311,0.090957,0.092283,0.075838,-0.313331,23378500.0,0.3816333333333333
KO,196,2014-12-12,-0.014929,0.081464,0.087212,0.067877,-0.571358,18432400.0,0.0
KO,197,2014-12-10,-0.010466,0.085122,0.090284,0.072732,-0.405487,18324100.0,-0.357
KO,198,2014-12-09,-0.025498,0.06022,0.069778,0.048146,-1.01371,25714600.0,0.0
KO,199,2014-12-05,0.00069,0.085122,0.087866,0.077638,0.027649,12536900.0,0.6808
KO,200,2014-12-04,-0.006849,0.080663,0.086113,0.074469,-0.276462,13779700.0,0.148
KO,201,2014-12-03,-0.016615,0.082198,0.082685,0.066119,-0.681961,15246500.0,0.0
KO,202,2014-11-28,0.012193,0.081692,0.102517,0.081692,0.497646,10502000.0,0.5994
KO,203,2014-11-26,0.003739,0.081802,0.091147,0.08131,0.152058,9199200.0,0.0
KO,204,2014-11-25,0.003614,0.092622,0.10052,0.08892,0.146434,10741700.0,0.0
KO,205,2014-11-24,-0.005169,0.092868,0.099497,0.085256,-0.210506,12890800.0,0.0
KO,206,2014-11-06,-0.000473,0.095721,0.100628,0.087458,-0.018307,11528800.0,0.0
KO,207,2014-10-31,0.011594,0.103971,0.105554,0.092622,0.439312,18477700.0,-0.2732
KO,208,2014-10-29,0.009862,0.095047,0.105284,0.091545,0.366101,25761800.0,0.1397666666666666
KO,209,2014-10-28,-0.004907,0.092622,0.095303,0.085921,-0.183045,18658700.0,0.0
KO,210,2014-10-22,-0.001475,0.079462,0.104172,0.077044,-0.05492,27728200.0,-0.0302315789473684
KO,211,2014-10-21,-0.060291,0.029776,0.039619,0.016146,-2.388749,55953500.0,0.1480235294117647
KO,212,2014-10-20,0.009561,0.08931,0.107656,0.088291,0.375241,17647800.0,0.0
KO,213,2014-10-17,0.007519,0.09596,0.104689,0.086204,0.292877,23236000.0,-0.5499
KO,214,2014-10-15,-0.009395,0.069087,0.089868,0.069087,-0.375248,22988600.0,0.6486
KO,215,2014-10-14,-0.009757,0.091878,0.093862,0.077747,-0.393551,21027400.0,0.296
KO,216,2014-10-13,-0.008995,0.087954,0.096553,0.081811,-0.366093,20175200.0,-0.6249
KO,217,2014-10-10,0.013677,0.092872,0.117528,0.092124,0.549149,25920800.0,0.3612
KO,218,2014-10-08,0.014344,0.084164,0.108544,0.082423,0.576591,26115600.0,0.0
KO,219,2014-10-07,0.007339,0.089615,0.106155,0.089615,0.292873,24936600.0,0.1973333333333333
KO,220,2014-10-06,0.013954,0.093385,0.109901,0.09186,0.549141,20328100.0,-0.0467666666666666
KO,221,2014-10-03,0.00797,0.097745,0.103124,0.092623,0.311181,14046300.0,0.7003
KO,222,2014-10-02,-0.001872,0.089043,0.093645,0.084442,-0.073224,16643200.0,0.2827
KO,223,2014-10-01,0.001875,0.089805,0.097489,0.085195,0.073224,30409700.0,0.1591
KO,224,2014-09-30,0.009704,0.088743,0.107104,0.088226,0.375236,22613700.0,-0.23815
KO,225,2014-09-29,0.001185,0.084855,0.094176,0.084337,0.045765,12441100.0,-0.25
KO,226,2014-09-19,0.006221,0.09759,0.107264,0.091577,0.237953,47559700.0,0.0
KO,227,2014-09-16,0.003373,0.087094,0.100521,0.084197,0.128132,15232800.0,0.0
KO,228,2014-09-15,0.000965,0.092359,0.095785,0.089197,0.036614,12259600.0,0.200325
KO,229,2014-09-10,0.005484,0.099533,0.107143,0.097696,0.208984,17558000.0,0.0
KO,230,2014-09-09,0.003829,0.100319,0.107168,0.099792,0.14537,11892500.0,0.0
KO,231,2014-09-05,-0.000716,0.10032,0.10032,0.093748,-0.027256,12768100.0,0.8174
KO,232,2014-08-29,0.002162,0.099789,0.103755,0.096353,0.081784,7666700.0,0.0
KO,233,2014-08-27,0.0,0.098731,0.103493,0.09635,0.0,7693100.0,0.7269
KO,234,2014-08-26,0.004588,0.100583,0.10829,0.100583,0.172634,8416500.0,0.0
KO,235,2014-08-22,-0.007003,0.097393,0.103506,0.091015,-0.2635,11244600.0,0.212
KO,236,2014-08-21,0.003879,0.10165,0.112322,0.099782,0.145374,11951000.0,-0.2471
KO,237,2014-08-20,-0.000242,0.097648,0.102716,0.096048,-0.009083,6782500.0,0.0
KO,238,2014-08-19,-0.002177,0.100582,0.104043,0.095525,-0.081775,10260400.0,0.5106
KO,239,2014-08-18,0.011497,0.098159,0.11512,0.098159,0.427044,14891500.0,0.1514999999999999
KO,240,2014-08-15,0.017422,0.118935,0.127152,0.11373,0.636032,23221600.0,0.01531
KO,241,2014-08-14,0.006009,0.100307,0.107472,0.100307,0.218071,6902000.0,0.0
KO,242,2014-08-11,0.003042,0.102536,0.1123,0.102536,0.10904,14102600.0,-0.4005
KO,243,2014-08-01,0.0,0.096101,0.106185,0.09414,0.0,13566700.0,-0.2006
KO,244,2014-07-31,-0.008329,0.098082,0.103638,0.090304,-0.299843,15434700.0,-0.4939
KO,245,2014-07-30,-0.018092,0.10331,0.104674,0.080399,-0.66328,20346200.0,0.0
KO,246,2014-07-28,-0.007805,0.100314,0.100582,0.090114,-0.290756,11709100.0,0.0
KO,247,2014-07-25,0.000732,0.099239,0.102463,0.096284,0.02726,10809900.0,0.1047
KO,248,2014-07-24,0.003921,0.104897,0.108403,0.096537,0.145378,14856000.0,-0.0401666666666666
KO,249,2014-07-23,-0.009225,0.094971,0.096842,0.08562,-0.345268,17531700.0,0.3008
KO,250,2014-07-22,-0.028538,0.066838,0.072808,0.054119,-1.099423,24706000.0,-0.1026285714285714
KO,251,2014-07-21,-0.000707,0.092542,0.104214,0.091763,-0.027252,17607200.0,0.4241666666666666
KO,252,2014-07-18,0.009757,0.103725,0.112369,0.100582,0.37252,19272400.0,0.124225
KO,253,2014-07-16,0.000475,0.104765,0.108164,0.098491,0.01817,10331400.0,0.418
KO,254,2014-07-15,-0.006607,0.101362,0.101881,0.089416,-0.254414,10541900.0,0.2392333333333333
KO,255,2014-07-14,0.009769,0.101107,0.111596,0.100845,0.372525,11857700.0,0.1366
KO,256,2014-07-11,-0.006862,0.096937,0.100322,0.090686,-0.263489,9773000.0,0.1204
KO,257,2014-07-10,0.00739,0.090351,0.109503,0.090088,0.281673,12564500.0,0.0
KO,258,2014-07-09,0.000238,0.10032,0.106356,0.096646,0.009083,9891600.0,0.7681
KO,259,2014-07-08,-0.004746,0.096143,0.103455,0.094576,-0.181725,10090500.0,0.46045
KO,260,2014-07-07,-0.002131,0.093546,0.099801,0.092764,-0.081771,8991900.0,0.2263
KO,261,2014-07-03,-0.001419,0.099802,0.101363,0.093296,-0.05452,7537700.0,0.3910666666666667
KO,262,2014-07-02,0.0,0.101103,0.103705,0.096939,0.0,6707000.0,0.2572333333333333
KO,263,2014-06-27,0.003807,0.099535,0.107391,0.09744,0.145367,18674400.0,-0.1366
KO,264,2014-06-26,0.001668,0.099271,0.102943,0.095861,0.06361,16903300.0,0.0
KO,265,2014-06-23,0.000959,0.094511,0.101903,0.091079,0.036343,13099300.0,0.13164
KO,266,2014-06-19,0.005534,0.100053,0.108792,0.099788,0.208984,13275200.0,0.0
KO,267,2014-06-18,0.01564,0.097086,0.118065,0.09601,0.581517,18518200.0,0.296
KO,268,2014-06-16,0.007184,0.095675,0.111487,0.094585,0.263497,12878200.0,0.0
KO,269,2014-06-13,-0.001237,0.099766,0.103578,0.095954,-0.045422,9194600.0,0.3675
KO,270,2014-06-12,-0.003329,0.096647,0.103975,0.095562,-0.122673,11583600.0,-0.3818
KO,271,2014-06-11,-0.005113,0.10643,0.10859,0.1013,-0.189384,9648600.0,0.1133333333333333
KO,272,2014-06-10,0.003911,0.106962,0.115365,0.106149,0.144294,9168600.0,0.2909
KO,273,2014-06-09,-0.001952,0.105072,0.111565,0.105072,-0.072143,7316400.0,0.2238333333333333
KO,274,2014-06-04,-0.002201,0.109673,0.109945,0.104248,-0.081158,7864700.0,0.0
KO,275,2014-06-03,0.000489,0.10506,0.112659,0.104789,0.018032,10493100.0,-0.1366
KO,276,2014-06-02,-0.001222,0.104523,0.108317,0.102625,-0.04509,7472100.0,0.0
KO,277,2014-05-30,0.006149,0.105587,0.11595,0.104224,0.22546,10446100.0,0.0
KO,278,2014-05-29,0.001971,0.111592,0.116784,0.109406,0.072132,9867100.0,0.1806
KO,279,2014-05-28,-0.00466,0.106956,0.112123,0.102332,-0.171337,7536700.0,-0.3182
KO,280,2014-05-27,0.004682,0.108313,0.115417,0.106127,0.171337,11282900.0,0.61895
KO,281,2014-05-23,0.0,0.110226,0.112138,0.107493,0.0,6255200.0,0.0
KO,282,2014-05-22,-0.007095,0.106147,0.108046,0.099635,-0.261512,8430400.0,0.0772
KO,283,2014-05-20,-0.003193,0.111311,0.114852,0.105046,-0.117225,9639500.0,0.0
KO,284,2014-05-19,-0.004402,0.100995,0.104521,0.096114,-0.162331,7559500.0,0.3102999999999999
KO,285,2014-05-16,0.009131,0.10886,0.119532,0.106944,0.333676,13823900.0,0.6249
KO,286,2014-05-15,-0.009049,0.101538,0.110758,0.096656,-0.333676,12379200.0,0.4404
KO,287,2014-05-14,-0.005351,0.106432,0.110748,0.101307,-0.198402,10036100.0,0.148
KO,288,2014-05-13,0.007104,0.109131,0.119726,0.10886,0.261535,11579600.0,0.25022
KO,289,2014-05-12,-0.001223,0.109131,0.111573,0.103976,-0.045089,8906000.0,0.4035999999999999
KO,290,2014-05-09,0.003437,0.110221,0.114849,0.108315,0.126259,8516400.0,0.26335
KO,291,2014-05-08,-0.0044,0.107233,0.110215,0.101812,-0.162339,8538700.0,0.0
KO,292,2014-05-07,0.010373,0.114611,0.122005,0.112694,0.378769,11115600.0,-0.08545
KO,293,2014-05-06,-0.006624,0.10233,0.106139,0.100426,-0.243496,9359900.0,0.0743333333333333
KO,294,2014-05-05,-0.00464,0.100736,0.108318,0.098028,-0.171352,10163500.0,-0.318
KO,295,2014-05-02,0.004169,0.109132,0.113754,0.104781,0.15332,14197000.0,0.0
KO,296,2014-05-01,-0.000245,0.108859,0.109131,0.094452,-0.009025,15385800.0,0.0
KO,297,2014-04-30,0.005423,0.11214,0.117333,0.109406,0.19841,12362000.0,0.0
KO,298,2014-04-29,-0.011211,0.107238,0.10886,0.095077,-0.414841,18928400.0,0.6369
KO,299,2014-04-28,0.000488,0.103722,0.11616,0.101559,0.018036,20736700.0,0.418
KO,300,2014-04-25,0.007617,0.102321,0.117305,0.101776,0.279564,16811400.0,0.0
KO,301,2014-04-24,-0.000736,0.108043,0.113216,0.101509,-0.027046,11392600.0,0.28834
KO,302,2014-04-23,0.000491,0.108587,0.111583,0.104774,0.018028,12072500.0,0.3255999999999999
KO,303,2014-04-22,-0.000981,0.104234,0.109132,0.09988,-0.036068,17404900.0,0.3971333333333333
KO,304,2014-04-21,0.000737,0.102052,0.109949,0.098784,0.027054,12630900.0,0.0775
KO,305,2014-04-17,0.003203,0.104489,0.112411,0.099571,0.117229,18547100.0,0.12765
KO,306,2014-04-16,0.010204,0.107204,0.120175,0.107204,0.369759,21919900.0,0.0963599999999999
KO,307,2014-04-15,0.037438,0.140353,0.158677,0.130905,1.30764,47529200.0,0.0417214285714285
KO,308,2014-04-14,0.002589,0.111156,0.113739,0.102258,0.090187,19389800.0,-0.0839285714285714
KO,309,2014-04-11,-0.006685,0.107149,0.118269,0.099736,-0.23447,18084200.0,-0.04376
KO,310,2014-04-10,-0.002565,0.108575,0.12052,0.104025,-0.090188,21025700.0,0.1826166666666666
KO,311,2014-04-09,0.002314,0.107149,0.111425,0.103158,0.081162,12031400.0,0.0
KO,312,2014-04-08,0.00725,0.110295,0.116899,0.10484,0.252518,14769900.0,-0.4767
KO,313,2014-04-07,0.010466,0.11031,0.128298,0.11002,0.360729,17295700.0,0.2202
KO,314,2014-04-04,0.00394,0.113811,0.120802,0.110899,0.135277,15453600.0,0.0
KO,315,2014-04-03,-0.006783,0.110595,0.113488,0.10047,-0.234482,18114000.0,0.4598666666666666
KO,316,2014-04-02,-0.002083,0.111169,0.112613,0.105684,-0.072144,15709100.0,-0.0895799999999999
KO,317,2014-03-27,0.005439,0.105988,0.12006,0.105126,0.189392,13031500.0,0.0
KO,318,2014-03-26,-0.000259,0.11087,0.118048,0.108573,-0.009018,15835500.0,-0.125
KO,319,2014-03-24,-0.001041,0.110014,0.111456,0.102225,-0.036076,15693000.0,0.33525
KO,320,2014-03-21,-0.00026,0.118376,0.119818,0.103957,-0.009025,19189100.0,0.1366
KO,321,2014-03-20,0.008128,0.107988,0.118454,0.103336,0.279579,13228000.0,0.0
KO,322,2014-03-18,0.003397,0.10886,0.114365,0.105093,0.117233,16880400.0,0.296
KO,323,2014-03-17,0.00262,0.10886,0.11467,0.105374,0.090184,19203000.0,0.1973333333333333
KO,324,2014-03-14,0.005267,0.108275,0.119081,0.106231,0.180362,14687200.0,-0.7184
KO,325,2014-03-12,-0.000649,0.102379,0.109004,0.10065,-0.022545,15673700.0,-0.2294999999999999
KO,326,2014-03-11,0.003881,0.123139,0.123139,0.114464,0.134208,13812100.0,0.4939
KO,327,2014-03-10,0.002594,0.117645,0.120544,0.114456,0.08947,14540800.0,0.4003
KO,328,2014-03-06,0.003129,0.119103,0.123474,0.115314,0.107376,14700000.0,0.5636
KO,329,2014-03-04,0.004984,0.124096,0.125561,0.12087,0.170002,20425200.0,0.1204
KO,330,2014-03-03,-0.002094,0.108283,0.116475,0.107405,-0.071583,18683400.0,0.296
KO,331,2014-02-27,0.005281,0.11676,0.124729,0.11558,0.178955,18423400.0,0.2740666666666667
KO,332,2014-02-26,0.002647,0.121492,0.122676,0.116166,0.08947,18195100.0,0.0172
KO,333,2014-02-25,0.0072,0.12152,0.130759,0.117645,0.241577,22845500.0,0.1404999999999999
KO,334,2014-02-24,0.008607,0.121252,0.13027,0.118848,0.286312,24223500.0,0.2708
KO,335,2014-02-21,-0.003217,0.126335,0.127234,0.112851,-0.107364,19419800.0,0.044475
KO,336,2014-02-20,0.005391,0.11644,0.130298,0.111319,0.178943,22639900.0,0.3374333333333333
KO,337,2014-02-19,-0.009875,0.11854,0.121523,0.105118,-0.331051,26645100.0,0.296
KO,338,2014-02-18,-0.037503,0.090372,0.094104,0.069701,-1.306316,46098500.0,-0.068775
KO,339,2014-02-14,0.007244,0.116199,0.128345,0.106657,0.250526,16030100.0,0.05135
KO,340,2014-02-13,0.003636,0.106617,0.124901,0.106617,0.125268,10435600.0,-0.20095
KO,341,2014-02-12,-0.003365,0.123719,0.125744,0.110703,-0.116322,10633400.0,0.182725
KO,342,2014-02-11,0.001815,0.120543,0.123731,0.115907,0.062641,15361300.0,0.0
KO,343,2014-02-10,0.016337,0.121179,0.137377,0.114406,0.554733,20877200.0,0.6369
KO,344,2014-02-07,-0.002104,0.121759,0.127049,0.112943,-0.071586,20389000.0,0.0367809523809523
KO,345,2014-02-06,0.011167,0.15182,0.157169,0.126857,0.375797,22661500.0,0.1155903225806451
KO,346,2014-02-05,0.003468,0.117944,0.124802,0.114663,0.116314,13665200.0,0.07345
KO,347,2014-02-04,0.007527,0.124856,0.128161,0.117946,0.250526,17759700.0,0.0986666666666666
KO,348,2014-02-03,-0.016393,0.123556,0.123556,0.096368,-0.554737,23164900.0,0.2202
KO,349,2014-01-28,0.003615,0.118799,0.127745,0.114471,0.125256,8915500.0,0.0
KO,350,2014-01-23,-0.016541,0.109522,0.110363,0.095797,-0.590526,14828100.0,0.0
KO,351,2014-01-22,-0.000501,0.119605,0.122405,0.112886,-0.017899,9841700.0,0.0
KO,352,2014-01-21,0.016293,0.127889,0.135855,0.124759,0.572632,17579000.0,-0.2989333333333333
KO,353,2014-01-16,-0.001257,0.118207,0.119332,0.112585,-0.044735,11063100.0,0.296
KO,354,2014-01-13,-0.014951,0.114025,0.117645,0.100099,-0.536842,14091900.0,0.0
KO,355,2014-01-09,-0.005258,0.117925,0.119324,0.105892,-0.187882,14070200.0,0.296
KO,356,2014-01-03,-0.004919,0.118195,0.119569,0.109124,-0.178955,10403400.0,0.10115
KO,357,2014-01-02,-0.015735,0.112505,0.115481,0.096001,-0.581581,12698600.0,0.2023
LMT,0,2015-12-31,-0.012056,0.047338,0.049102,0.029213,-2.52771,1156200.0,0.1404999999999999
LMT,1,2015-12-30,-0.003039,0.050574,0.052049,0.044345,-0.639053,633500.0,0.0
LMT,2,2015-12-24,0.002891,0.048724,0.053534,0.04627,0.600922,524400.0,0.0
LMT,3,2015-12-23,0.001609,0.050411,0.052097,0.046459,0.333831,742400.0,0.0
LMT,4,2015-12-22,0.009793,0.051744,0.061816,0.048922,2.012619,895200.0,0.0754333333333333
LMT,5,2015-12-21,0.015506,0.056392,0.065236,0.055008,3.138184,1066800.0,0.296
LMT,6,2015-12-14,-0.002854,0.042547,0.050173,0.036416,-0.59137,2026500.0,0.17
LMT,7,2015-12-10,0.00616,0.050218,0.059038,0.045785,1.278213,1119200.0,0.1531
LMT,8,2015-12-09,-0.005804,0.044602,0.055334,0.037846,-1.211425,1194900.0,0.0
LMT,9,2015-12-08,-0.00146,0.041497,0.051497,0.039632,-0.305252,844400.0,0.24695
LMT,10,2015-12-03,-0.015895,0.049967,0.052314,0.028036,-3.319366,1776500.0,0.148
LMT,11,2015-12-02,-0.005722,0.048625,0.051958,0.041626,-1.201844,1307400.0,0.0
LMT,12,2015-12-01,0.004745,0.052692,0.067235,0.049391,0.991974,1267200.0,-0.4019
LMT,13,2015-11-19,0.003494,0.062066,0.06675,0.057429,0.738572,1410700.0,0.0
LMT,14,2015-11-16,0.035232,0.061802,0.094155,0.060662,7.111053,1516000.0,0.064
LMT,15,2015-11-12,-0.007113,0.053109,0.055859,0.044076,-1.448716,1292200.0,0.0
LMT,16,2015-11-11,0.004858,0.057584,0.068241,0.057042,0.984742,1197100.0,0.0751999999999999
LMT,17,2015-11-09,-0.008909,0.051912,0.054837,0.043575,-1.827468,1657300.0,0.3612
LMT,18,2015-11-06,-0.009012,0.053205,0.055573,0.038905,-1.865372,1455400.0,0.0
LMT,19,2015-11-04,-0.00032,0.060012,0.0631,0.054223,-0.066268,932900.0,0.4019
LMT,20,2015-11-03,-0.007661,0.05328,0.055482,0.045332,-1.60022,1046300.0,0.0
LMT,21,2015-10-28,-0.008967,0.052364,0.062733,0.033944,-1.893768,1973500.0,0.1779
LMT,22,2015-10-27,0.009505,0.051468,0.076228,0.050703,1.988449,1399900.0,0.1531
LMT,23,2015-10-23,0.012979,0.063372,0.070299,0.059616,2.660721,1280900.0,0.0386
LMT,24,2015-10-20,-0.009068,0.039759,0.050639,0.028528,-1.808533,1901000.0,0.2128666666666666
LMT,25,2015-10-19,0.0041,0.053386,0.060887,0.04966,0.814316,1329900.0,0.0
LMT,26,2015-10-13,-0.010964,0.050635,0.056252,0.044328,-2.225174,1026200.0,0.0
LMT,27,2015-10-12,0.005017,0.057837,0.062889,0.053628,1.013153,1048100.0,0.0
LMT,28,2015-10-08,0.006668,0.052782,0.064585,0.04812,1.344589,782100.0,0.1608
LMT,29,2015-10-07,0.01212,0.063081,0.074275,0.059317,2.41452,1122200.0,0.23835
LMT,30,2015-10-06,-0.006282,0.055955,0.060693,0.048822,-1.259338,1625700.0,0.0
LMT,31,2015-10-01,-0.012349,0.05101,0.056257,0.033231,-2.424012,1889700.0,0.6792
LMT,32,2015-09-30,0.023905,0.065858,0.083437,0.065285,4.582886,1721800.0,0.4559499999999999
LMT,33,2015-09-28,-0.018,0.049163,0.058953,0.035955,-3.475021,1315400.0,0.1589
LMT,34,2015-09-24,0.009814,0.04949,0.072354,0.039385,1.884277,1667600.0,0.0825999999999999
LMT,35,2015-09-23,-0.00437,0.058542,0.063001,0.045992,-0.842712,601100.0,0.0
LMT,36,2015-09-15,0.008932,0.058052,0.069126,0.053592,1.742249,1253700.0,0.1591
LMT,37,2015-09-11,0.003202,0.054363,0.060254,0.051904,0.624969,1085500.0,0.148
LMT,38,2015-09-10,0.00728,0.051202,0.069676,0.051202,1.410813,1370200.0,0.0625
LMT,39,2015-09-09,-0.011352,0.066257,0.067481,0.043401,-2.225144,1110300.0,0.0056999999999999
LMT,40,2015-09-08,0.021666,0.064235,0.080446,0.063297,4.1568,1320700.0,0.0
LMT,41,2015-09-04,-0.012573,0.047561,0.051678,0.036598,-2.442963,1213100.0,0.128
LMT,42,2015-09-03,0.005685,0.059469,0.06863,0.057554,1.098389,1350900.0,-0.0772
LMT,43,2015-09-02,0.032487,0.067167,0.090841,0.064976,6.078933,1490600.0,0.0
LMT,44,2015-08-31,-0.01334,0.052531,0.052686,0.041498,-2.57547,1086800.0,-0.2732
LMT,45,2015-08-27,0.016376,0.073347,0.089243,0.068031,3.111283,1688100.0,-0.1366
LMT,46,2015-08-26,0.01578,0.086596,0.086596,0.052484,2.951477,2933800.0,0.0
LMT,47,2015-08-25,0.007698,0.10719,0.107244,0.069745,1.428695,2100600.0,0.0
LMT,48,2015-08-21,-0.021279,0.060973,0.062397,0.040675,-4.182846,2038500.0,-0.2732
LMT,49,2015-08-10,0.008083,0.068706,0.076491,0.065144,1.588531,978500.0,0.0
LMT,50,2015-08-03,0.003332,0.064746,0.068444,0.05853,0.648545,1064200.0,0.0
LMT,51,2015-07-31,0.003051,0.069746,0.074384,0.064182,0.592209,1116800.0,0.074
LMT,52,2015-07-29,0.022197,0.069828,0.099295,0.067425,4.248612,2491000.0,0.0
LMT,53,2015-07-27,0.000647,0.060274,0.067683,0.055088,0.122193,997600.0,0.0
LMT,54,2015-07-24,-0.008825,0.063715,0.064449,0.052595,-1.682541,1124800.0,0.0
LMT,55,2015-07-23,0.000197,0.063977,0.075257,0.063085,0.037597,1175100.0,0.0
LMT,56,2015-07-22,-0.001772,0.064815,0.070628,0.05785,-0.338394,1124200.0,0.0
LMT,57,2015-07-21,-0.009653,0.060294,0.061953,0.052047,-1.861145,1767000.0,0.0
LMT,58,2015-07-20,0.019634,0.069848,0.086136,0.063079,3.712891,2052000.0,0.14315
LMT,59,2015-07-16,0.011083,0.065953,0.076677,0.064886,2.077301,975600.0,0.0
LMT,60,2015-07-15,0.001809,0.064621,0.067026,0.058581,0.338394,972200.0,0.0
LMT,61,2015-07-13,0.019002,0.073788,0.086882,0.071652,3.46846,1197200.0,0.0
LMT,62,2015-07-09,0.010944,0.073445,0.081058,0.070366,1.955109,1442100.0,0.0
LMT,63,2015-06-29,-0.016539,0.057951,0.063196,0.045656,-2.932678,1202600.0,0.3535
LMT,64,2015-06-24,-0.007671,0.061541,0.064705,0.055434,-1.381744,857600.0,0.0
LMT,65,2015-06-12,-0.002611,0.058927,0.06415,0.056872,-0.469986,1110100.0,0.4215
LMT,66,2015-06-10,-0.00037,0.063873,0.071177,0.061007,-0.06578,1729300.0,0.0
LMT,67,2015-06-08,0.000211,0.063929,0.072301,0.062355,0.037613,964800.0,0.4588
LMT,68,2015-06-04,-0.008963,0.057607,0.06609,0.053339,-1.616715,1854000.0,0.0
LMT,69,2015-06-03,0.005871,0.067497,0.072572,0.063984,1.052765,1340300.0,-0.296
LMT,70,2015-06-02,-0.00157,0.061311,0.065097,0.051233,-0.282028,1469200.0,0.148
LMT,71,2015-05-28,0.001422,0.061407,0.068972,0.058717,0.253753,1468900.0,0.296
LMT,72,2015-05-26,-0.012185,0.071277,0.071277,0.057155,-2.19162,1380400.0,0.0
LMT,73,2015-05-21,-0.000724,0.074054,0.076107,0.068228,-0.130569,769700.0,-0.4215
LMT,74,2015-05-11,-5.2e-05,0.068506,0.076218,0.066986,-0.009323,832000.0,0.125
LMT,75,2015-05-07,0.007386,0.071245,0.084445,0.069466,1.286957,1040700.0,0.3818
LMT,76,2015-05-06,-0.002776,0.078917,0.082122,0.064036,-0.484955,1192200.0,-0.1591
LMT,77,2015-04-22,0.006827,0.074518,0.082111,0.066378,1.24971,1127300.0,-0.1366
LMT,78,2015-04-21,-0.002591,0.079089,0.080669,0.06307,-0.475617,1421000.0,0.1894666666666666
LMT,79,2015-04-20,0.010163,0.07481,0.087854,0.073269,1.846542,1276600.0,0.29295
LMT,80,2015-04-10,-0.005163,0.071905,0.07627,0.066103,-0.969895,1279000.0,-0.2732
LMT,81,2015-04-01,-0.020694,0.067735,0.069689,0.043062,-3.9169,1897200.0,0.0
LMT,82,2015-03-31,-0.00942,0.064794,0.073743,0.062178,-1.799912,1261500.0,-0.3182
LMT,83,2015-03-27,0.008327,0.072278,0.084628,0.070567,1.557404,1256400.0,0.0
LMT,84,2015-03-17,-0.007125,0.068936,0.071695,0.061243,-1.342896,936600.0,0.0
LMT,85,2015-03-16,0.025367,0.078317,0.100512,0.077664,4.662964,1198000.0,-0.0362
LMT,86,2015-03-11,-0.001873,0.074232,0.076782,0.068642,-0.345062,953000.0,0.0258
LMT,87,2015-03-04,-0.004802,0.071045,0.073083,0.06611,-0.895264,851400.0,0.0
LMT,88,2015-02-26,-0.009982,0.071698,0.074809,0.057356,-1.893203,1349700.0,0.0
LMT,89,2015-02-23,0.007844,0.08024,0.08903,0.076004,1.481247,1440600.0,-0.1366
LMT,90,2015-02-19,0.015813,0.080133,0.097432,0.076923,2.906921,1775000.0,0.0
LMT,91,2015-02-18,0.005061,0.080187,0.085709,0.076797,0.925751,902000.0,0.20095
LMT,92,2015-02-13,-0.002684,0.079148,0.085165,0.073131,-0.490631,1253900.0,0.0
LMT,93,2015-02-09,-0.011371,0.075263,0.078804,0.066134,-2.055191,1208300.0,0.4921
LMT,94,2015-02-05,0.009257,0.084682,0.09249,0.076255,1.647888,1063200.0,0.4019
LMT,95,2015-01-30,-0.021454,0.064868,0.071546,0.056507,-3.82338,2287900.0,0.0
LMT,96,2015-01-28,-0.006822,0.0875,0.10428,0.071401,-1.203491,1570400.0,0.21075
LMT,97,2015-01-27,-0.026216,0.065393,0.068098,0.050599,-4.749161,1942700.0,0.0
LMT,98,2015-01-20,0.005341,0.090839,0.092836,0.070756,0.962799,857800.0,-0.064
LMT,99,2015-01-08,0.022533,0.080584,0.114433,0.080584,3.980789,1950900.0,0.0
LMT,100,2014-12-19,0.006314,0.07968,0.094842,0.076636,1.120178,2609100.0,0.6249
LMT,101,2014-12-17,-0.001295,0.080187,0.083334,0.062824,-0.222183,1482600.0,0.0
LMT,102,2014-12-15,-0.005238,0.082579,0.09232,0.067821,-0.897965,1308200.0,0.0
LMT,103,2014-12-12,-0.021506,0.068943,0.073281,0.054674,-3.767883,1204600.0,0.0
LMT,104,2014-12-08,-0.000105,0.080927,0.084397,0.073929,-0.018524,1669000.0,0.0
LMT,105,2014-12-04,0.000264,0.081896,0.083433,0.073297,0.046295,900100.0,0.0
LMT,106,2014-11-28,0.012741,0.082871,0.099775,0.079331,2.231079,940900.0,0.6808
LMT,107,2014-11-26,0.010578,0.082092,0.093922,0.079956,1.832993,1320600.0,0.1806
LMT,108,2014-11-25,-0.000794,0.088844,0.095879,0.087287,-0.137757,1808100.0,0.4588
LMT,109,2014-11-24,0.004736,0.090872,0.09655,0.08925,0.817414,1127000.0,0.0
LMT,110,2014-10-31,0.006762,0.100981,0.103972,0.090972,1.175552,1699900.0,0.0
LMT,111,2014-10-29,0.004743,0.091661,0.096062,0.085088,0.808182,1663700.0,0.1487333333333333
LMT,112,2014-10-28,0.013934,0.095389,0.104016,0.08694,2.341919,1809200.0,0.0
LMT,113,2014-10-22,0.019697,0.078688,0.121835,0.076858,3.122544,3805700.0,-0.296
